,Indicator,Type,Organization,Rating,Confidence,DateAdded,Description,Source,Tags
891,209.141.54.221,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-17T02:56:19Z,,,Heodo;
892,200.30.227.135,Address,abuse.ch Feodo Tracker,3.0,5,2019-10-24T02:55:09Z,,,Heodo;
893,80.11.158.65,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-14T02:55:08Z,,,Heodo;
894,194.5.249.193,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-06T02:55:12Z,,,TrickBot;
895,176.9.93.82,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-11T02:55:14Z,,,Heodo;
896,190.85.152.186,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-21T02:55:53Z,,,Heodo;
897,65.184.222.119,Address,abuse.ch Feodo Tracker,3.0,5,2020-01-30T02:55:08Z,,,Heodo;
898,72.69.99.47,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-05T02:56:42Z,,,Heodo;
899,190.93.210.113,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-21T02:56:13Z,,,Heodo;
900,72.133.71.61,Address,abuse.ch Feodo Tracker,3.0,47,2021-03-23T16:00:35Z,,,2021-03-23;2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;2021-03-30;2021-03-31;
901,131.100.24.202,Address,abuse.ch Feodo Tracker,3.0,65,2021-05-07T10:00:45Z,,,2021-05-07;2021-05-08;2021-05-09;2021-05-10;2021-05-11;2021-05-12;2021-05-13;2021-05-14;2021-05-15;2021-05-16;2021-05-17;2021-05-18;2021-05-19;2021-05-20;2021-05-21;2021-05-22;2021-05-23;2021-05-24;2021-05-25;2021-05-26;2021-05-27;2021-05-28;2021-05-29;2021-05-30;2021-05-31;2021-06-01;2021-06-02;2021-06-03;2021-06-04;2021-06-05;2021-06-06;
902,213.138.101.212,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-17T02:56:04Z,,,Heodo;
903,110.142.161.90,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-05T02:55:10Z,,,Heodo;
904,181.16.17.210,Address,abuse.ch Feodo Tracker,3.0,5,2019-10-22T02:55:09Z,,,Heodo;
905,24.45.195.162,Address,abuse.ch Feodo Tracker,3.0,5,2019-10-10T02:55:07Z,,,Heodo;
906,1.54.67.22,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-29T02:55:12Z,,,Heodo;
907,5.181.156.240,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-08T02:55:19Z,,,TrickBot;
908,198.154.238.174,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-15T02:56:12Z,,,Heodo;
909,122.11.164.183,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-05T02:56:43Z,,,Heodo;
910,178.62.175.211,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-21T02:56:43Z,,,Heodo;
911,98.6.170.206,Address,abuse.ch Feodo Tracker,3.0,53,2021-03-24T07:00:25Z,,,2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;2021-03-30;2021-03-31;2021-04-01;2021-04-02;
912,45.178.142.14,Address,abuse.ch Feodo Tracker,3.0,65,2021-05-24T21:00:40Z,,,2021-05-24;2021-05-25;2021-05-26;2021-05-27;2021-05-28;2021-05-29;2021-05-30;2021-05-31;2021-06-01;2021-06-02;
913,51.255.165.160,Address,abuse.ch Feodo Tracker,3.0,5,2019-11-05T02:55:08Z,,,Heodo;
914,45.56.79.249,Address,abuse.ch Feodo Tracker,3.0,5,2019-10-31T02:55:08Z,,,Heodo;
915,117.7.236.115,Address,abuse.ch Feodo Tracker,3.0,5,2020-02-19T02:55:12Z,,,Heodo;
916,190.3.183.19,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-30T02:55:52Z,,,Heodo;
917,5.182.211.124,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-25T02:55:09Z,,,TrickBot;
918,190.240.194.77,Address,abuse.ch Feodo Tracker,3.0,17,2020-09-24T02:55:51Z,,,2021-01-26;Heodo;
919,207.210.203.163,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-15T02:56:13Z,,,Heodo;
920,176.58.104.69,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-05T02:57:13Z,,,Heodo;
921,74.208.17.10,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-21T02:56:43Z,,,Heodo;
922,103.26.251.214,Address,abuse.ch Feodo Tracker,3.0,47,2021-03-24T07:00:25Z,,,2021-03-24;
923,3.14.70.198,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-23T02:55:14Z,,,TrickBot;
924,182.253.107.34,Address,abuse.ch Feodo Tracker,3.0,41,2021-01-30T02:55:21Z,,,2021-01-30;2021-01-31;2021-02-01;2021-02-02;2021-02-03;2021-02-04;2021-02-05;2021-02-06;2021-02-07;2021-02-09;2021-02-10;2021-02-11;2021-02-12;2021-02-13;2021-02-14;2021-02-15;2021-02-16;2021-02-17;2021-02-18;2021-02-19;2021-02-20;2021-02-21;2021-02-22;2021-02-23;2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;2021-03-05;2021-03-06;2021-03-07;2021-03-08;2021-03-09;2021-03-10;2021-03-11;2021-03-12;2021-03-13;2021-03-14;2021-03-15;2021-03-16;2021-03-17;2021-03-18;
925,200.21.90.5,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-22T02:55:55Z,,,Heodo;
926,73.116.193.136,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-01T02:55:13Z,,,Heodo;
927,83.169.36.251,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-24T02:55:36Z,,,Heodo;
928,212.22.70.4,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-10T02:55:14Z,,,TrickBot;
929,125.165.20.104,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-24T02:55:13Z,,,TrickBot;
930,27.82.13.10,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-08T02:55:15Z,,,Heodo;
931,190.55.233.156,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-06T02:55:13Z,,,Heodo;
932,80.0.106.83,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-06T02:56:24Z,,,Heodo;
933,197.94.32.129,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-21T02:56:13Z,,,Heodo;
934,45.83.129.224,Address,abuse.ch Feodo Tracker,3.0,23,2021-02-11T02:55:32Z,,,2021-02-11;2021-02-12;
935,173.249.20.233,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-27T02:55:25Z,,,Heodo;
936,114.109.179.60,Address,abuse.ch Feodo Tracker,3.0,5,2020-01-08T02:55:08Z,,,Heodo;
937,110.143.8.89,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-24T02:55:10Z,,,Heodo;
938,190.44.153.169,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-22T02:56:26Z,,,Heodo;
939,88.247.163.44,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-10T02:55:54Z,,,Heodo;
940,185.234.72.94,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-21T02:55:11Z,,,TrickBot;
941,94.52.168.188,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-08T02:55:15Z,,,Heodo;
942,195.133.197.46,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-19T02:55:11Z,,,TrickBot;
943,86.123.138.76,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-06T02:56:05Z,,,Heodo;
944,91.73.169.210,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-21T02:56:10Z,,,Heodo;
945,76.84.51.10,Address,abuse.ch Feodo Tracker,3.0,47,2021-03-24T08:00:27Z,,,2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;2021-03-30;2021-03-31;
946,60.53.3.153,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-01T02:56:08Z,,,Heodo;
947,139.47.135.215,Address,abuse.ch Feodo Tracker,3.0,5,2020-01-15T02:55:09Z,,,Heodo;
948,91.72.179.214,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-11T02:55:55Z,,,Heodo;
949,103.53.44.20,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-10T02:55:51Z,,,Heodo;
950,195.123.241.242,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-24T02:55:11Z,,,TrickBot;
951,37.221.70.250,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-08T02:55:14Z,,,Heodo;
952,64.40.250.5,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-15T02:55:49Z,,,Heodo;
953,168.197.252.178,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-06T02:55:51Z,,,Heodo;
954,211.110.229.161,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-21T02:56:21Z,,,Heodo;
955,92.245.172.211,Address,abuse.ch Feodo Tracker,3.0,47,2021-03-24T08:00:27Z,,,2021-03-24;
956,103.111.199.76,Address,abuse.ch Feodo Tracker,3.0,65,2021-05-07T10:00:44Z,,,2021-05-07;2021-05-08;2021-05-09;2021-05-10;2021-05-11;2021-05-12;2021-05-13;2021-05-14;2021-05-15;2021-05-16;2021-05-17;
957,12.162.84.2,Address,abuse.ch Feodo Tracker,3.0,17,2019-07-26T02:55:25Z,,,2021-01-26;Heodo;
958,190.101.87.170,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-01T02:56:08Z,,,Heodo;
959,87.106.253.248,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-24T02:56:05Z,,,Heodo;
960,178.254.6.27,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-10T02:55:44Z,,,Heodo;
961,194.87.110.144,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-24T02:55:13Z,,,TrickBot;
962,185.172.129.173,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-28T02:55:10Z,,,TrickBot;
963,62.15.36.103,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-20T02:55:44Z,,,Heodo;
964,70.123.95.180,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-06T02:56:04Z,,,Heodo;
965,62.210.253.72,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-21T02:56:41Z,,,Heodo;
966,168.232.188.88,Address,abuse.ch Feodo Tracker,3.0,41,2021-02-24T07:00:50Z,,,2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;2021-03-05;2021-03-06;2021-03-07;2021-03-08;2021-03-09;2021-03-10;2021-03-11;2021-03-12;2021-03-13;2021-03-14;2021-03-15;2021-03-16;2021-03-17;2021-03-18;
967,49.156.34.134,Address,abuse.ch Feodo Tracker,3.0,65,2021-05-24T21:00:40Z,,,2021-05-24;2021-05-25;2021-05-26;2021-05-27;2021-05-28;2021-05-29;2021-05-30;2021-05-31;2021-06-01;2021-06-02;2021-06-03;2021-06-04;2021-06-05;2021-06-06;
968,67.205.85.243,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-13T02:55:17Z,,,Heodo;
969,66.34.201.20,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-10T02:55:09Z,,,Heodo;
970,41.75.135.93,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-10T02:55:37Z,,,Heodo;
971,107.174.26.186,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-11T02:55:15Z,,,TrickBot;
972,212.71.234.16,Address,abuse.ch Feodo Tracker,3.0,5,2019-11-14T02:55:28Z,,,Heodo;
973,116.73.14.186,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-28T02:55:43Z,,,Heodo;
974,102.22.62.71,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-14T02:55:08Z,,,Heodo;
975,113.161.147.51,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-06T02:55:52Z,,,Heodo;
976,77.245.12.212,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-21T02:56:16Z,,,Heodo;
977,102.67.74.24,Address,abuse.ch Feodo Tracker,3.0,47,2021-03-24T08:00:27Z,,,2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;2021-03-30;2021-03-31;2021-04-01;
978,209.33.120.130,Address,abuse.ch Feodo Tracker,3.0,17,2021-01-23T02:55:15Z,,,2021-01-26;Heodo;
979,8.4.9.152,Address,abuse.ch Feodo Tracker,3.0,17,2021-01-30T02:55:17Z,,,2021-01-30;2021-01-31;2021-02-01;2021-02-02;
980,189.2.177.210,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-04T02:55:11Z,,,Heodo;
981,188.152.7.140,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-04T02:55:11Z,,,Heodo;
982,189.1.185.248,Address,abuse.ch Feodo Tracker,3.0,5,2020-02-16T02:55:08Z,,,Heodo;
983,91.200.103.236,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-13T02:55:19Z,,,TrickBot;
984,85.143.221.6,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-14T02:55:11Z,,,TrickBot;
985,86.104.194.38,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-28T02:55:11Z,,,TrickBot;
986,72.10.33.195,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-26T02:55:24Z,,,Heodo;
987,217.92.171.167,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-06T02:56:24Z,,,Heodo;
988,125.209.114.180,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-21T02:56:08Z,,,Heodo;
989,85.175.171.246,Address,abuse.ch Feodo Tracker,3.0,65,2021-03-24T12:00:28Z,,,2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;2021-03-30;2021-03-31;2021-04-01;2021-04-02;2021-04-03;2021-04-04;2021-04-05;2021-04-06;2021-04-07;2021-05-28;2021-05-29;2021-05-30;2021-05-31;2021-06-01;2021-06-02;2021-06-03;2021-06-04;2021-06-05;2021-06-06;
990,192.175.111.212,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-27T02:55:35Z,,,Heodo;
991,190.104.253.234,Address,abuse.ch Feodo Tracker,3.0,5,2019-09-20T02:55:08Z,,,Heodo;
992,145.236.8.174,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-08T02:55:15Z,,,Heodo;
993,199.203.62.165,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-02T02:55:14Z,,,Heodo;
994,181.29.186.65,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-10T02:55:50Z,,,Heodo;
995,192.241.220.155,Address,abuse.ch Feodo Tracker,3.0,5,2019-10-31T02:55:08Z,,,Heodo;
996,194.5.249.143,Address,abuse.ch Feodo Tracker,3.0,65,2020-09-28T02:55:11Z,,,2021-05-12;2021-05-13;2021-05-14;2021-05-15;2021-05-16;2021-05-17;2021-05-18;2021-05-19;2021-05-20;2021-05-21;2021-05-22;2021-05-23;2021-05-24;2021-05-25;2021-05-26;2021-05-27;2021-05-28;2021-05-29;2021-05-30;2021-05-31;2021-06-01;2021-06-02;2021-06-03;2021-06-04;2021-06-05;2021-06-06;
997,85.143.219.23,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-19T02:55:11Z,,,TrickBot;
998,180.198.105.177,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-06T02:55:17Z,,,Heodo;
999,181.196.27.123,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-21T02:56:06Z,,,Heodo;
1000,62.209.206.195,Address,abuse.ch Feodo Tracker,3.0,47,2021-03-24T12:00:27Z,,,2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;
1001,74.130.137.231,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-11T02:55:19Z,,,Heodo;
1002,24.137.76.62,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-13T02:55:19Z,,,Heodo;
1003,190.202.229.74,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-31T02:55:18Z,,,Heodo;
1004,185.234.72.231,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-19T02:55:11Z,,,TrickBot;
1005,107.170.24.125,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-19T02:56:33Z,,,Heodo;
1006,185.244.151.107,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-27T02:55:17Z,,,TrickBot;
1007,198.57.200.100,Address,abuse.ch Feodo Tracker,3.0,65,2021-01-30T02:55:16Z,,,2021-01-30;2021-01-31;2021-02-01;2021-02-02;2021-02-03;2021-02-04;2021-02-05;2021-02-06;2021-02-07;2021-02-08;2021-02-09;2021-02-10;2021-02-11;2021-02-12;2021-02-13;2021-02-14;2021-02-15;2021-02-16;2021-02-17;2021-02-18;2021-02-19;2021-02-20;2021-02-21;2021-02-22;2021-02-23;2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;2021-03-05;2021-03-06;2021-03-07;2021-03-08;2021-03-09;2021-03-10;2021-03-11;2021-03-12;2021-03-13;2021-03-14;2021-03-15;2021-03-16;2021-03-17;2021-03-18;2021-05-07;2021-05-08;2021-05-09;
1008,173.255.246.77,Address,abuse.ch Feodo Tracker,3.0,35,2021-02-13T02:55:36Z,,,2021-02-13;2021-02-14;2021-02-15;2021-02-16;2021-02-17;2021-02-18;2021-02-19;2021-02-20;2021-02-21;2021-02-22;2021-02-23;2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;
1009,210.65.244.182,Address,abuse.ch Feodo Tracker,3.0,65,2021-05-07T10:00:44Z,,,2021-05-07;2021-05-08;2021-05-09;2021-05-10;2021-05-11;2021-05-12;2021-05-13;2021-05-14;2021-05-15;2021-05-16;2021-05-17;2021-05-18;2021-05-19;2021-05-20;2021-05-21;2021-05-22;2021-05-23;2021-05-24;2021-05-25;2021-05-26;2021-05-27;2021-05-28;2021-05-29;2021-05-30;2021-05-31;2021-06-01;2021-06-02;2021-06-03;2021-06-04;2021-06-05;2021-06-06;
1010,36.92.93.5,Address,abuse.ch Feodo Tracker,3.0,41,2021-02-24T07:00:50Z,,,2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;2021-03-05;2021-03-06;2021-03-07;2021-03-08;2021-03-09;2021-03-10;2021-03-11;2021-03-12;2021-03-13;2021-03-14;2021-03-15;2021-03-16;2021-03-17;2021-03-18;
1011,51.38.134.203,Address,abuse.ch Feodo Tracker,3.0,5,2020-01-19T02:55:36Z,,,Heodo;
1012,82.163.245.38,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-19T02:55:11Z,,,Heodo;
1013,217.123.207.149,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-27T02:55:15Z,,,Heodo;
1014,85.109.159.61,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-22T02:55:10Z,,,Heodo;
1015,108.191.2.72,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-19T02:56:28Z,,,Heodo;
1016,94.140.115.150,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-27T02:55:17Z,,,TrickBot;
1017,142.44.247.57,Address,abuse.ch Feodo Tracker,3.0,65,2021-01-30T02:55:32Z,,,2021-01-30;2021-01-31;2021-02-01;2021-02-02;2021-02-03;2021-02-04;2021-02-05;2021-02-06;2021-02-07;2021-02-08;2021-02-09;2021-02-10;2021-02-11;2021-02-12;2021-02-13;2021-02-14;2021-02-15;2021-02-16;2021-02-17;2021-02-18;2021-02-19;2021-02-20;2021-02-21;2021-02-22;2021-02-23;2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;2021-03-05;2021-03-06;2021-03-07;2021-03-08;2021-03-09;2021-03-10;2021-03-11;2021-03-12;2021-03-13;2021-03-14;2021-03-15;2021-03-16;2021-03-17;2021-03-18;2021-03-19;2021-03-20;2021-03-21;2021-03-22;2021-03-23;2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;2021-03-30;2021-03-31;2021-04-01;2021-04-02;2021-04-03;2021-04-04;2021-04-05;2021-04-06;2021-04-07;2021-04-08;2021-04-09;2021-04-10;2021-04-11;2021-04-12;2021-04-13;2021-04-14;2021-04-15;2021-04-16;2021-04-17;2021-04-18;2021-04-19;2021-04-20;2021-04-21;2021-04-22;2021-04-23;2021-04-24;2021-04-25;2021-04-26;2021-04-27;2021-04-28;2021-04-29;2021-04-30;2021-05-01;2021-05-02;2021-05-03;2021-05-04;2021-05-05;2021-05-06;2021-05-07;2021-05-08;2021-05-09;
1018,185.216.27.185,Address,abuse.ch Feodo Tracker,3.0,41,2021-02-15T02:55:35Z,,,2021-02-15;2021-02-16;2021-02-17;2021-02-18;2021-02-19;2021-02-20;2021-02-21;2021-02-22;2021-02-23;2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;2021-03-05;2021-03-06;2021-03-07;2021-03-08;2021-03-09;2021-03-10;2021-03-11;
1019,47.103.145.214,Address,abuse.ch Feodo Tracker,3.0,29,2021-02-26T06:00:46Z,,,2021-02-26;2021-02-27;
1020,203.114.109.114,Address,abuse.ch Feodo Tracker,3.0,65,2021-05-25T20:01:03Z,,,2021-05-25;2021-05-26;2021-05-27;2021-05-28;2021-05-29;2021-05-30;2021-05-31;2021-06-01;2021-06-02;2021-06-03;2021-06-04;2021-06-05;2021-06-06;
1021,159.69.211.211,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-10T02:56:17Z,,,Heodo;
1022,73.167.135.180,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-08T02:56:13Z,,,Heodo;
1023,185.14.30.247,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-09T02:55:11Z,,,TrickBot;
1024,200.90.86.170,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-10T02:55:39Z,,,Heodo;
1025,110.143.57.109,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-19T02:56:56Z,,,Heodo;
1026,185.163.45.140,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-27T02:55:19Z,,,TrickBot;
1027,221.126.244.72,Address,abuse.ch Feodo Tracker,3.0,53,2021-01-30T02:55:13Z,,,2021-01-30;2021-01-31;2021-02-01;2021-02-02;2021-02-03;2021-02-04;2021-02-05;2021-02-06;2021-02-07;2021-02-08;2021-02-09;2021-02-10;2021-02-11;2021-02-12;2021-02-13;2021-02-14;2021-02-15;2021-02-16;2021-02-17;2021-02-18;2021-02-19;2021-02-20;2021-02-21;2021-02-22;2021-02-23;2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;2021-03-05;2021-03-06;2021-03-07;2021-03-08;2021-03-09;2021-03-10;2021-03-11;2021-03-12;2021-03-13;2021-03-14;2021-03-15;2021-03-16;2021-03-17;2021-03-18;2021-03-19;2021-03-20;2021-03-21;2021-03-22;2021-03-23;2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;2021-03-30;2021-03-31;2021-04-01;2021-04-02;2021-04-03;2021-04-04;2021-04-05;2021-04-06;2021-04-07;2021-04-08;2021-04-09;2021-04-10;2021-04-11;2021-04-12;
1028,185.234.72.84,Address,abuse.ch Feodo Tracker,3.0,65,2021-02-17T02:55:38Z,,,2021-02-17;2021-02-18;2021-02-19;2021-02-20;2021-02-21;2021-02-22;2021-02-23;2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;2021-03-05;2021-03-06;2021-03-07;2021-03-08;2021-03-09;2021-03-10;2021-03-11;2021-03-12;2021-03-13;2021-03-14;2021-03-15;2021-03-16;2021-03-17;2021-03-18;2021-03-19;2021-03-20;2021-03-21;2021-03-22;2021-03-23;2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;2021-03-30;2021-03-31;2021-04-01;2021-04-02;2021-04-03;2021-04-04;2021-04-05;2021-04-06;2021-04-07;2021-04-08;2021-04-09;2021-04-10;2021-04-11;2021-04-12;2021-04-13;2021-04-14;2021-04-15;2021-04-16;2021-04-17;2021-04-18;2021-04-19;2021-04-20;2021-04-21;2021-04-22;2021-04-23;2021-04-24;2021-04-25;2021-04-26;2021-04-27;2021-04-28;2021-04-29;2021-04-30;2021-05-01;2021-05-02;2021-05-03;2021-05-04;2021-05-05;2021-05-06;2021-05-07;2021-05-08;2021-05-09;2021-05-10;2021-05-11;2021-05-12;2021-05-13;2021-05-14;2021-05-15;2021-05-16;2021-05-17;2021-05-18;2021-05-19;2021-05-20;2021-05-21;2021-05-22;2021-05-23;2021-05-24;2021-05-25;2021-05-26;2021-05-27;
1029,190.119.167.154,Address,abuse.ch Feodo Tracker,3.0,35,2021-02-26T06:00:46Z,,,2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;
1030,79.130.130.240,Address,abuse.ch Feodo Tracker,3.0,17,2021-01-23T02:55:15Z,,,2021-01-26;Heodo;
1031,103.41.110.115,Address,abuse.ch Feodo Tracker,3.0,29,2021-01-30T02:55:16Z,,,2021-01-30;2021-01-31;2021-02-01;2021-02-02;2021-02-03;2021-02-04;2021-02-05;2021-02-06;2021-02-07;2021-02-08;2021-02-09;2021-02-10;2021-02-11;2021-02-12;2021-02-13;2021-02-14;2021-02-15;2021-02-16;2021-02-17;2021-02-18;2021-02-19;2021-02-20;2021-02-21;2021-02-22;
1032,167.99.158.82,Address,abuse.ch Feodo Tracker,3.0,11,2021-01-30T02:55:16Z,,,2021-01-18;
1033,190.147.215.53,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-04T02:56:07Z,,,Heodo;
1034,94.70.164.109,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-22T02:56:27Z,,,Heodo;
1035,173.63.222.65,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-25T02:55:16Z,,,Heodo;
1036,185.244.39.190,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-07T02:55:09Z,,,TrickBot;
1037,206.189.112.148,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-19T02:56:33Z,,,Heodo;
1038,195.123.240.108,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-27T02:55:18Z,,,TrickBot;
1039,94.126.8.2,Address,abuse.ch Feodo Tracker,3.0,17,2021-01-30T02:55:15Z,,,2021-01-26;
1040,198.179.109.238,Address,abuse.ch Feodo Tracker,3.0,53,2021-03-24T20:00:27Z,,,2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;2021-03-30;2021-03-31;2021-04-01;2021-04-02;
1041,23.229.115.217,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-28T02:56:23Z,,,Heodo;
1042,93.114.205.169,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-02T02:55:48Z,,,Heodo;
1043,74.207.230.187,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-21T02:55:13Z,,,Heodo;
1044,203.205.28.68,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-29T02:55:13Z,,,Heodo;
1045,210.213.85.43,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-10T02:55:29Z,,,Heodo;
1046,70.46.247.81,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-19T02:56:23Z,,,Heodo;
1047,185.234.72.75,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-27T02:55:19Z,,,TrickBot;
1048,103.110.53.174,Address,abuse.ch Feodo Tracker,3.0,17,2021-01-30T02:55:13Z,,,2021-01-25;
